run,model,train_size,fit_time,predict_time,memory_usage,score_sklearn,score_sql
2,MNB,0.2,5.464273452758789,0.089019775390625,4154,0.6688578471651603,0.6688578471651603
2,DT,0.2,1.70619535446167,12.48905086517334,4932,0.6031224322103533,0.6031224322103533
2,BC,0.3,3.4961633682250977,3.1881213188171387,0,0.7154026583268178,0.7138389366692729
2,LR,0.3,9.326744794845581,0.0980215072631836,4437,0.7036747458952306,0.7036747458952306
2,MNB,0.3,7.979495286941528,0.09402179718017578,4174,0.6958561376075059,0.6958561376075059
2,DT,0.3,2.80137300491333,14.474657535552979,3775,0.6763096168881939,0.6763096168881939
2,BC,0.4,3.7597362995147705,3.223017930984497,0,0.7041284403669725,0.7064220183486238
2,LR,0.4,12.45380449295044,0.10202360153198242,4449,0.7033639143730887,0.7033639143730887
2,MNB,0.4,10.393043518066406,0.10802435874938965,4184,0.6796636085626911,0.6796636085626911
2,DT,0.4,4.0380167961120605,16.337520122528076,3804,0.6758409785932722,0.6758409785932722
2,BC,0.5,3.978020429611206,3.3747856616973877,0,0.7333836858006042,0.7356495468277946
2,LR,0.5,15.572092533111572,0.10602474212646484,4454,0.7356495468277946,0.7356495468277946
2,MNB,0.5,12.804418325424194,0.10202646255493164,4189,0.7046827794561934,0.7046827794561934
2,DT,0.5,5.063113212585449,16.628308534622192,3846,0.7046827794561934,0.7046827794561934
2,BC,0.6,4.210163593292236,3.488402843475342,0,0.7424698795180723,0.7387048192771084
2,LR,0.6,18.57181191444397,0.11402583122253418,4456,0.7289156626506024,0.7289156626506024
2,MNB,0.6,15.655032634735107,0.1090247631072998,4190,0.7213855421686747,0.7213855421686747
2,DT,0.6,6.815664291381836,16.881750106811523,7054,0.7085843373493976,0.7085843373493976
2,BC,0.7,4.516576528549194,3.611924648284912,0,0.7498138495904692,0.7527922561429635
2,LR,0.7,22.63901996612549,0.1280345916748047,4461,0.7498138495904692,0.7498138495904692
2,MNB,0.7,19.66807198524475,0.12102961540222168,4195,0.7222635889798957,0.7222635889798957
2,DT,0.7,8.447991132736206,18.28893280029297,3892,0.7349218168279971,0.7349218168279971
2,BC,0.8,4.966451406478882,3.7896676063537598,0,0.7608047690014903,0.7622950819672131
2,LR,0.8,25.5847008228302,0.12302708625793457,4461,0.7503725782414307,0.7503725782414307
2,MNB,0.8,20.388270139694214,0.1180269718170166,4195,0.7347242921013413,0.7347242921013413
2,DT,0.8,9.257320165634155,17.304418802261353,7226,0.7503725782414307,0.7503725782414307
2,BC,0.9,5.157297611236572,3.837498188018799,0,0.7635285396590067,0.7590808005930318
2,LR,0.9,28.749757051467896,0.1290287971496582,4463,0.7613046701260193,0.7613046701260193
2,MNB,0.9,23.339094161987305,0.11602568626403809,4197,0.7249814677538917,0.7249814677538917
2,DT,0.9,10.909030437469482,18.438409328460693,7307,0.7642698295033358,0.7642698295033358
2,BC,1.0,5.307890892028809,3.7911810874938965,0,0.7740029542097489,0.7732644017725259
2,LR,1.0,30.347469329833984,0.1290292739868164,4466,0.758493353028065,0.758493353028065
2,MNB,1.0,24.91385579109192,0.12402796745300293,4199,0.7444608567208272,0.7444608567208272
2,DT,1.0,12.314957857131958,18.815692901611328,7408,0.7562776957163959,0.7562776957163959
3,BC,0.1,3.253237724304199,3.180081367492676,0,0.660427807486631,0.6622103386809269
3,LR,0.1,3.440744400024414,0.23005223274230957,8092,0.6506238859180036,0.6506238859180036
3,MNB,0.1,3.0259575843811035,0.2248985767364502,7614,0.6577540106951871,0.6577540106951871
3,DT,0.1,0.8297765254974365,10.659456491470337,3927,0.5365418894830659,0.5365418894830659
3,BC,0.2,3.4389100074768066,3.208545207977295,0,0.6740016299918501,0.6715566422167889
3,LR,0.2,6.583412408828735,0.09452676773071289,4418,0.6691116544417278,0.6691116544417278
3,MNB,0.2,5.606752872467041,0.09102058410644531,4157,0.6495517522412388,0.6495517522412388
3,DT,0.2,1.8579678535461426,13.294353723526001,4936,0.6039119804400978,0.6039119804400978
3,BC,0.3,3.595933675765991,3.365065097808838,0,0.709375,0.709375
3,LR,0.3,10.053972959518433,0.10302329063415527,4438,0.70390625,0.70390625
3,MNB,0.3,8.588194608688354,0.10102343559265137,4175,0.68125,0.68125
3,DT,0.3,3.546807289123535,16.44947361946106,4742,0.66953125,0.66953125
3,BC,0.4,4.129967451095581,3.603137969970703,0,0.7182025894897182,0.7204874333587205
3,LR,0.4,12.670730590820312,0.10302329063415527,4450,0.7182025894897182,0.7182025894897182
3,MNB,0.4,10.60882019996643,0.10202383995056152,4185,0.6923076923076923,0.6923076923076923
3,DT,0.4,4.087608814239502,15.910261631011963,6602,0.6770753998476771,0.6770753998476771
3,BC,0.5,4.1145923137664795,3.4350802898406982,0,0.7287878787878788,0.7219696969696969
3,LR,0.5,15.633061647415161,0.106903076171875,4453,0.7196969696969697,0.7196969696969697
3,MNB,0.5,13.041258335113525,0.10502386093139648,4188,0.7037878787878787,0.7037878787878787
3,DT,0.5,5.350302457809448,17.653999090194702,3855,0.6901515151515152,0.6901515151515152
3,BC,0.6,4.221079587936401,3.506901264190674,0,0.7267964071856288,0.7238023952095808
3,LR,0.6,18.55615472793579,0.11002492904663086,4459,0.719311377245509,0.719311377245509
3,MNB,0.6,15.444075107574463,0.1070244312286377,4193,0.7200598802395209,0.7200598802395209
3,DT,0.6,6.849960565567017,16.670342683792114,7069,0.7080838323353293,0.7080838323353293
3,BC,0.7,4.775654077529907,3.7113749980926514,0,0.749626307922272,0.7481315396113603
3,LR,0.7,23.479998111724854,0.12002801895141602,4460,0.7354260089686099,0.7354260089686099
3,MNB,0.7,18.989416360855103,0.11602640151977539,4194,0.71898355754858,0.71898355754858
3,DT,0.7,8.130621671676636,18.208308458328247,3901,0.7227204783258595,0.7227204783258595
3,BC,0.8,4.962080717086792,3.980947494506836,0,0.7433035714285714,0.7440476190476191
3,LR,0.8,25.96475315093994,0.12346696853637695,4462,0.7485119047619048,0.7485119047619048
3,MNB,0.8,21.716562747955322,0.13903141021728516,4196,0.7261904761904762,0.7261904761904762
3,DT,0.8,9.860795974731445,18.40799593925476,7221,0.7321428571428571,0.7321428571428571
3,BC,0.9,5.18046760559082,3.9348537921905518,0,0.7651851851851852,0.7614814814814815
3,LR,0.9,29.253761053085327,0.1290295124053955,4464,0.7511111111111111,0.7511111111111111
3,MNB,0.9,23.5452983379364,0.12402820587158203,4197,0.7362962962962963,0.7362962962962963
3,DT,0.9,11.40365743637085,17.226229190826416,7297,0.7592592592592593,0.7592592592592593
3,BC,1.0,5.3582189083099365,3.9458115100860596,0,0.7740029542097489,0.7732644017725259
3,LR,1.0,30.510247468948364,0.12802863121032715,4466,0.758493353028065,0.758493353028065
3,MNB,1.0,24.887221574783325,0.12302756309509277,4199,0.7444608567208272,0.7444608567208272
3,DT,1.0,12.755598783493042,18.598036527633667,7388,0.7614475627769571,0.7614475627769571
